2021-05-20 04:51:14,096 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:51:14,096 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:51:19,227 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:51:19,236 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:51:19,236 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:51:52,803 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:51:52,806 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:51:52,806 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:51:56,684 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:51:56,686 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:51:56,686 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:51:59,018 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:51:59,062 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:51:59,062 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:52:38,664 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:52:38,704 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:52:38,704 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:53:59,930 INFO    MainThread:75039 [wandb_run.py:_atexit_cleanup():1494] got exitcode: 0
2021-05-20 04:53:59,930 INFO    MainThread:75039 [wandb_run.py:_restore():1466] restore
2021-05-20 04:53:59,932 INFO    MainThread:75039 [wandb_run.py:_restore():1466] restore
